,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
28280,132866,0,Revolving loans,M,N,Y,0,315000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-23408,-1185,-12653.0,-4930,,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Industry: type 11,,0.6158719327012715,0.646329897706246,0.2227,0.157,0.9791,0.7144,0.0249,0.24,0.2069,0.3333,0.375,0.0879,0.1816,0.2148,0.0,0.0,0.2269,0.163,0.9791,0.7256,0.0251,0.2417,0.2069,0.3333,0.375,0.0899,0.1983,0.2237,0.0,0.0,0.2248,0.157,0.9791,0.7182,0.025,0.24,0.2069,0.3333,0.375,0.0894,0.1847,0.2186,0.0,0.0,not specified,block of flats,0.1825,"Stone, brick",No,1.0,1.0,1.0,1.0,-331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0
109047,226471,0,Cash loans,M,N,Y,1,139500.0,270000.0,7249.5,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-18668,365243,-1858.0,-2194,,1,0,0,1,0,0,,3.0,2,2,SATURDAY,14,0,0,0,0,0,0,XNA,,0.6484851874665214,0.8038850611746273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-596.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
304106,452340,0,Cash loans,F,N,Y,0,126000.0,500211.0,28845.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-20602,365243,-1200.0,-1210,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.5498593583726695,0.3218307986912857,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
189091,319227,0,Cash loans,M,Y,N,0,270000.0,1024740.0,55719.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-17486,-4033,-5777.0,-1026,15.0,1,1,1,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,1,1,0,Business Entity Type 3,,0.3334248001872205,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
148954,272698,0,Cash loans,F,N,Y,0,184500.0,273024.0,21699.0,216000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.031329,-17439,-754,-2324.0,-991,,1,1,0,1,0,1,Accountants,1.0,2,2,WEDNESDAY,10,0,0,0,1,1,1,School,0.778313850647192,0.5627840564132376,0.3154721549257734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
65062,175450,0,Cash loans,F,Y,Y,0,360000.0,810000.0,30982.5,810000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-17669,-1894,-423.0,-1183,2.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Transport: type 4,,0.245021744207438,,0.0433,0.047,0.0,,,,0.0345,0.3333,,,,0.0556,,,0.0441,0.0488,0.0005,,,,0.0345,0.3333,,,,0.0579,,,0.0437,0.047,0.0,,,,0.0345,0.3333,,,,0.0566,,,,block of flats,0.096,"Stone, brick",No,0.0,0.0,0.0,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
120081,239250,0,Cash loans,F,N,Y,0,202500.0,1035000.0,41175.0,1035000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-19981,-386,-213.0,-3505,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,School,,0.4771661534639235,0.7238369900414456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-1359.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
106113,223119,0,Cash loans,F,N,Y,0,135000.0,2517300.0,66532.5,2250000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-19649,-2535,-7809.0,-3049,,1,1,0,1,1,0,Accountants,2.0,3,3,SUNDAY,4,0,0,0,0,0,0,Business Entity Type 3,0.7238397587564325,0.1228736452680844,0.6754132910917112,0.1082,0.1211,0.9821,0.7552,0.0309,0.0,0.2414,0.1667,0.2083,0.0289,0.0883,0.1055,0.0,0.0,0.1103,0.1257,0.9821,0.7648,0.0312,0.0,0.2414,0.1667,0.2083,0.0296,0.0964,0.11,0.0,0.0,0.1093,0.1211,0.9821,0.7585,0.0311,0.0,0.2414,0.1667,0.2083,0.0294,0.0898,0.1074,0.0,0.0,reg oper account,block of flats,0.0999,Panel,No,0.0,0.0,0.0,0.0,-455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
184261,313572,0,Cash loans,F,N,Y,0,121500.0,668304.0,32148.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008068,-9689,-1386,-330.0,-185,,1,1,0,1,0,0,,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.1779209629875334,0.2831734502152948,,0.1402,,0.9786,,,0.0,0.0345,0.1667,,0.0167,,0.0459,,0.0,0.1429,,0.9786,,,0.0,0.0345,0.1667,,0.0171,,0.0478,,0.0,0.1416,,0.9786,,,0.0,0.0345,0.1667,,0.017,,0.0467,,0.0,,block of flats,0.0529,"Stone, brick",No,1.0,0.0,1.0,0.0,-1543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
115121,233499,0,Cash loans,M,Y,Y,0,202500.0,1002726.0,35523.0,837000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-11664,-2762,-8468.0,-3886,5.0,1,1,1,1,0,0,Laborers,2.0,1,1,SATURDAY,10,0,1,1,0,1,1,Business Entity Type 2,,0.6826944094269752,0.1117563710719636,0.1237,0.1233,0.9881,,,0.0,0.2759,0.1667,,,,0.1168,,,0.1261,0.1279,0.9881,,,0.0,0.2759,0.1667,,,,0.1217,,,0.1249,0.1233,0.9881,,,0.0,0.2759,0.1667,,,,0.1189,,,,block of flats,0.0924,Panel,No,0.0,0.0,0.0,0.0,-665.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
23232,127031,0,Cash loans,M,Y,N,0,292500.0,544491.0,17694.0,454500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.010556,-16217,-2218,-4043.0,-4262,3.0,1,1,0,1,0,0,Core staff,1.0,3,3,TUESDAY,9,0,0,0,1,1,0,School,,0.1462837891872463,0.2225807646753351,0.0082,0.0,0.9717,0.6124,0.0009,0.0,0.069,0.0417,0.0833,0.034,0.0067,0.0077,0.0,0.0,0.0084,0.0,0.9717,0.6276,0.0009,0.0,0.069,0.0417,0.0833,0.0348,0.0073,0.0081,0.0,0.0,0.0083,0.0,0.9717,0.6176,0.0009,0.0,0.069,0.0417,0.0833,0.0346,0.0068,0.0079,0.0,0.0,not specified,block of flats,0.0066,Block,Yes,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
274514,418182,0,Cash loans,F,N,N,0,90000.0,614574.0,18099.0,513000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018209,-20754,365243,-2970.0,-3949,,1,0,0,1,1,0,,1.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.6265434362086529,,0.066,0.1464,0.9891,0.8504,0.0704,0.0,0.3793,0.1667,0.0417,0.1182,0.0538,0.1509,0.0,0.0,0.0672,0.1519,0.9891,0.8563,0.0711,0.0,0.3793,0.1667,0.0417,0.1209,0.0588,0.1572,0.0,0.0,0.0666,0.1464,0.9891,0.8524,0.0709,0.0,0.3793,0.1667,0.0417,0.1202,0.0547,0.1536,0.0,0.0,reg oper account,block of flats,0.1187,"Stone, brick",No,4.0,0.0,4.0,0.0,-2786.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
73060,184710,0,Cash loans,F,N,Y,2,81000.0,254700.0,30357.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.003813,-10547,-1303,-932.0,-982,,1,1,0,1,0,0,,4.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3229486862734023,0.2475750888009917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-579.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
154201,278716,0,Cash loans,M,N,Y,1,135000.0,500211.0,52654.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.002506,-16764,-824,-3251.0,-294,,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,9,0,0,0,0,0,0,Government,0.4827571430381036,0.6934555523437286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
207961,341041,0,Cash loans,F,N,Y,0,157500.0,573943.5,24448.5,513000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17233,-2837,-7152.0,-785,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,14,0,1,1,0,1,1,Housing,,0.5770833224236508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,9.0
249651,388856,0,Cash loans,F,N,Y,0,36000.0,254700.0,24939.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-24725,365243,-4724.0,-4654,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.3318083450130531,0.5620604831738043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,3.0,-2299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
38848,144994,1,Revolving loans,M,Y,Y,0,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-16812,-2966,-1325.0,-97,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.4900042634410666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
54739,163422,0,Cash loans,F,N,N,0,202500.0,855000.0,25128.0,855000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-20332,-1785,-3354.0,-3379,,1,1,0,1,1,0,Sales staff,2.0,1,1,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.7291771983815517,0.7230593840964772,0.4400578303966329,0.5067,0.2132,0.9856,0.8028,0.1823,0.68,0.2931,0.6042,0.0417,0.0,0.4089,0.5081,0.0193,0.0324,0.4685,0.2092,0.9856,0.8105,0.1516,0.6445,0.2759,0.5417,0.0417,0.0,0.4059,0.4538,0.0156,0.013,0.5116,0.2132,0.9856,0.8054,0.1835,0.68,0.2931,0.6042,0.0417,0.0,0.416,0.5173,0.0194,0.0331,reg oper account,block of flats,0.3453,Panel,No,0.0,0.0,0.0,0.0,-772.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,6.0
247682,386596,0,Revolving loans,F,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0116569999999999,-13491,-3942,-7557.0,-4055,,1,1,0,1,0,0,Sales staff,1.0,1,1,TUESDAY,15,0,0,0,0,1,1,Self-employed,,0.5172649400672837,0.7610263695502636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
122987,242603,0,Cash loans,F,Y,Y,2,157500.0,272520.0,21658.5,225000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.0072739999999999,-12971,-832,-992.0,-3129,11.0,1,1,0,1,0,0,Medicine staff,4.0,2,2,MONDAY,16,0,0,0,0,0,0,Medicine,0.6003704553522137,0.4378331475936401,0.6658549219640212,0.1515,,0.9975,,,0.224,0.1172,0.5917,,0.047,,0.1741,,0.1348,0.1229,,0.9975,,,0.1208,0.1034,0.5417,,0.0,,0.0947,,0.117,0.1218,,0.9975,,,0.24,0.1034,0.5417,,0.0608,,0.1618,,0.1541,,block of flats,0.1937,Others,No,2.0,0.0,2.0,0.0,-842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
164453,290639,0,Cash loans,F,N,N,0,90000.0,454500.0,19386.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006629,-21967,365243,-4489.0,-4507,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,XNA,,0.7674204647002159,0.3689687382528466,0.1669999999999999,0.1364,0.9851,0.7959999999999999,0.0806,0.2,0.1724,0.3333,0.0417,0.1788,0.1336,0.2033,0.0116,0.0146,0.1702,0.1415,0.9851,0.804,0.0814,0.2014,0.1724,0.3333,0.0417,0.1829,0.146,0.2118,0.0117,0.0155,0.1686,0.1364,0.9851,0.7987,0.0812,0.2,0.1724,0.3333,0.0417,0.1819,0.136,0.207,0.0116,0.0149,org spec account,block of flats,0.2072,Panel,No,0.0,0.0,0.0,0.0,-1268.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
31646,136704,0,Cash loans,M,Y,N,2,180000.0,422892.0,28390.5,382500.0,"Spouse, partner",Working,Higher education,Married,With parents,0.010556,-12367,-755,-1077.0,-4212,3.0,1,1,0,1,0,0,Laborers,4.0,3,3,SUNDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.4081390823605944,0.2642475014925609,0.2009260877159709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-205.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
119323,238371,0,Cash loans,F,Y,N,0,67500.0,225000.0,14647.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-10687,-3294,-2225.0,-3348,7.0,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Kindergarten,,0.4673563473135318,,0.0082,0.0,0.9821,0.7552,0.0007,0.0,0.0345,0.0417,0.0833,0.0182,0.0067,0.0065,0.0,0.0,0.0084,0.0,0.9821,0.7648,0.0007,0.0,0.0345,0.0417,0.0833,0.0186,0.0073,0.0068,0.0,0.0,0.0083,0.0,0.9821,0.7585,0.0007,0.0,0.0345,0.0417,0.0833,0.0185,0.0068,0.0067,0.0,0.0,reg oper account,block of flats,0.0055,Wooden,No,2.0,1.0,2.0,1.0,-634.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
249432,388597,1,Cash loans,F,N,Y,2,121500.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.010966,-9926,-489,-4504.0,-2494,,1,1,0,1,0,0,,4.0,2,2,THURSDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.3022075646637937,0.303432751490627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
146359,269698,0,Cash loans,F,N,N,0,157500.0,1065433.5,42385.5,913500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00496,-15874,-1262,-8673.0,-4996,,1,1,0,1,1,0,Cooking staff,2.0,2,2,TUESDAY,16,0,0,0,1,1,0,Self-employed,,0.427505976300539,0.4400578303966329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
50249,158173,0,Revolving loans,M,N,N,1,76500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0096569999999999,-10753,-229,-947.0,-3392,,1,1,0,1,0,0,,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Other,,0.5200709999454761,0.4311917977993083,0.0928,0.1273,0.9871,0.8232,0.0119,0.0,0.2069,0.1667,0.2083,0.0922,0.0756,0.0914,0.0,0.0,0.0945,0.1321,0.9871,0.8301,0.012,0.0,0.2069,0.1667,0.2083,0.0943,0.0826,0.0952,0.0,0.0,0.0937,0.1273,0.9871,0.8256,0.0119,0.0,0.2069,0.1667,0.2083,0.0938,0.077,0.093,0.0,0.0,reg oper account,block of flats,0.0811,"Stone, brick",No,2.0,0.0,2.0,0.0,-731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42998,149780,0,Cash loans,M,Y,Y,1,360000.0,742500.0,39690.0,742500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-19474,-1155,-1036.0,-3011,1.0,1,1,0,1,0,1,Managers,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Other,0.6677709414482876,0.3864933718870089,0.4974688893052743,0.1464,0.1022,0.998,0.9456,0.2617,0.16,0.1034,0.4583,0.375,0.0263,0.111,0.1621,0.0386,0.0717,0.1492,0.106,0.998,0.9477,0.2641,0.1611,0.1034,0.4583,0.375,0.0269,0.1212,0.1689,0.0389,0.0759,0.1478,0.1022,0.998,0.9463,0.2634,0.16,0.1034,0.4583,0.375,0.0268,0.1129,0.165,0.0388,0.0732,reg oper spec account,block of flats,0.1839,"Stone, brick",No,5.0,1.0,5.0,1.0,-2455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
207828,340890,0,Cash loans,M,N,Y,0,63000.0,78192.0,8338.5,67500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-23610,365243,-368.0,-4796,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,,0.5736426407840481,0.6279908192952864,0.0619,,0.9781,0.7008,,0.0,0.1379,0.1667,0.2083,,0.0504,0.0538,0.0,,0.063,,0.9782,0.7125,,0.0,0.1379,0.1667,0.2083,,0.0551,0.056,0.0,,0.0625,,0.9781,0.7048,,0.0,0.1379,0.1667,0.2083,,0.0513,0.0547,0.0,,reg oper account,block of flats,0.0466,Panel,No,0.0,0.0,0.0,0.0,-1099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
1677,101964,0,Cash loans,F,N,Y,1,360000.0,1259626.5,53500.5,1080000.0,Family,Working,Higher education,Married,House / apartment,0.032561,-14415,-2961,-7108.0,-4555,,1,1,0,1,1,0,,3.0,1,1,MONDAY,11,0,0,0,0,0,0,Services,,0.7383237645201234,,0.5196,0.3357,0.9811,0.7416,0.07,0.56,0.4828,0.3333,0.375,0.1859,0.4236,0.5027,0.0,0.0,0.5294,0.3484,0.9811,0.7517,0.0707,0.5639,0.4828,0.3333,0.375,0.1902,0.4628,0.5238,0.0,0.0,0.5246,0.3357,0.9811,0.7451,0.0705,0.56,0.4828,0.3333,0.375,0.1892,0.431,0.5118,0.0,0.0,reg oper account,block of flats,0.3958,Panel,No,0.0,0.0,0.0,0.0,-307.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100559,216748,0,Cash loans,F,N,N,0,112500.0,270000.0,21645.0,270000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.007305,-8413,-204,-722.0,-44,,1,1,0,1,0,0,,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3501452168262086,0.1429057035362002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-513.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
98458,214309,0,Cash loans,M,Y,Y,0,67500.0,354276.0,16645.5,292500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.010276,-23369,365243,-3480.0,-4995,7.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.6725390879516568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2342.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
67655,178460,0,Cash loans,F,N,Y,0,135000.0,225000.0,13045.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-24167,365243,-3677.0,-3992,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,10,0,0,0,0,0,0,XNA,,0.0693961356917759,0.7194907850918436,,0.354,0.9836,,,0.48,0.4138,0.3333,,,,0.2914,,,,0.3673,0.9836,,,0.4834,0.4138,0.3333,,,,0.3036,,,,0.354,0.9836,,,0.48,0.4138,0.3333,,,,0.2966,,,,,0.3757,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
